PHI,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,Point ID,vtkValidPointMask
1.01311,2.475,0.187289,0,2.48208,0.166459,170,1
1.01626,2.475,0.188268,0,2.48215,0.167438,171,1
1.01928,2.475,0.189247,0,2.48222,0.168417,172,1
1.02231,2.475,0.190226,0,2.4823,0.169396,173,1
1.02534,2.475,0.191206,0,2.48237,0.170376,174,1
1.02837,2.475,0.192185,0,2.48245,0.171355,175,1
1.03139,2.475,0.193164,0,2.48253,0.172334,176,1
1.03442,2.475,0.194143,0,2.4826,0.173313,177,1
1.03745,2.475,0.195122,0,2.48268,0.174292,178,1
1.04047,2.475,0.196101,0,2.48276,0.175271,179,1
1.0435,2.475,0.197081,0,2.48283,0.176251,180,1
1.04653,2.475,0.19806,0,2.48291,0.17723,181,1
1.04955,2.475,0.199039,0,2.48299,0.178209,182,1
1.05258,2.475,0.200018,0,2.48307,0.179188,183,1
1.05561,2.475,0.200997,0,2.48315,0.180167,184,1
1.05864,2.475,0.201976,0,2.48323,0.181146,185,1
1.06166,2.475,0.202956,0,2.48331,0.182126,186,1
1.06469,2.475,0.203935,0,2.48339,0.183105,187,1
1.06772,2.475,0.204914,0,2.48347,0.184084,188,1
1.07074,2.475,0.205893,0,2.48355,0.185063,189,1
1.07377,2.475,0.206872,0,2.48363,0.186042,190,1
1.0768,2.475,0.207851,0,2.48371,0.187021,191,1
1.07956,2.475,0.208831,0,2.48379,0.188001,192,1
1.08205,2.475,0.20981,0,2.48388,0.18898,193,1
1.08455,2.475,0.210789,0,2.48396,0.189959,194,1
1.08705,2.475,0.211768,0,2.48404,0.190938,195,1
1.08954,2.475,0.212747,0,2.48413,0.191917,196,1
1.09204,2.475,0.213726,0,2.48421,0.192896,197,1
1.09454,2.475,0.214706,0,2.4843,0.193876,198,1
1.09704,2.475,0.215685,0,2.48438,0.194855,199,1
1.09953,2.475,0.216664,0,2.48447,0.195834,200,1
1.10203,2.475,0.217643,0,2.48455,0.196813,201,1
1.10453,2.475,0.218622,0,2.48464,0.197792,202,1
1.10702,2.475,0.219602,0,2.48472,0.198772,203,1
1.10952,2.475,0.220581,0,2.48481,0.199751,204,1
1.11202,2.475,0.22156,0,2.4849,0.20073,205,1
1.11452,2.475,0.222539,0,2.48498,0.201709,206,1
1.11701,2.475,0.223518,0,2.48507,0.202688,207,1
1.11951,2.475,0.224497,0,2.48516,0.203667,208,1
1.12201,2.475,0.225477,0,2.48525,0.204647,209,1
1.1245,2.475,0.226456,0,2.48534,0.205626,210,1
1.127,2.475,0.227435,0,2.48543,0.206605,211,1
1.1295,2.475,0.228414,0,2.48552,0.207584,212,1
1.13188,2.475,0.229393,0,2.48561,0.208563,213,1
1.13389,2.475,0.230372,0,2.4857,0.209542,214,1
1.1359,2.475,0.231352,0,2.48579,0.210522,215,1
